qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	Protein Name	Genomic position	Organism	Entry Name	Gene Name	Keywords	Comments	ID
FGENESH_gene3	tr|A0A3B6NRR4|A0A3B6NRR4_WHEAT	48.000	25	12	1	14	38	86	109	0.61	33.5	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 6AChromosome 6A	Triticum aestivum (Wheat).	A0A3B6NRR4_WHEAT	[{'ORFNames': ['CFC21_084320 {ECO:0000313|EMBL:KAF7080212.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	['PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.', 'SIMILARITY: Belongs to the RING-type zinc finger family. ATL subfamily. {ECO:0000256|ARBA:ARBA00024209}.']	A0A3B6NRR4
FGENESH_gene3	tr|A0A077RY05|A0A077RY05_WHEAT	42.424	33	17	2	13	45	132	162	0.62	34.3	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 3BChromosome 3B	Triticum aestivum (Wheat).	A0A077RY05_WHEAT	[{'ORFNames': ['CFC21_040580 {ECO:0000313|EMBL:KAF7028712.1}', 'TRAES_3BF157000030CFD_c1 {ECO:0000313|EMBL:CDM82182.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A077RY05
FGENESH_gene3	tr|A0A3B6SCQ3|A0A3B6SCQ3_WHEAT	33.333	36	23	1	5	40	241	275	0.67	34.7	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 7BChromosome 7B	Triticum aestivum (Wheat).	A0A3B6SCQ3_WHEAT	[{'ORFNames': ['CFC21_102734 {ECO:0000313|EMBL:KAF7101377.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A3B6SCQ3
FGENESH_gene3	tr|A0A3B6N0D5|A0A3B6N0D5_WHEAT	40.625	32	18	1	14	45	127	157	0.67	34.3	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 5DChromosome 5D	Triticum aestivum (Wheat).	A0A3B6N0D5_WHEAT	[{'ORFNames': ['CFC21_080415 {ECO:0000313|EMBL:KAF7075656.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A3B6N0D5
FGENESH_gene3	tr|A0A3B6SE17|A0A3B6SE17_WHEAT	33.333	36	23	1	5	40	244	278	0.68	34.7	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 7BChromosome 7B	Triticum aestivum (Wheat).	A0A3B6SE17_WHEAT	[{'ORFNames': ['CFC21_102734 {ECO:0000313|EMBL:KAF7101378.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A3B6SE17
FGENESH_gene3	tr|A0A3B6RIU6|A0A3B6RIU6_WHEAT	33.333	36	23	1	5	40	244	278	0.71	34.7	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 7AChromosome 7A	Triticum aestivum (Wheat).	A0A3B6RIU6_WHEAT	[{'ORFNames': ['CFC21_097740 {ECO:0000313|EMBL:KAF7095621.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A3B6RIU6
FGENESH_gene3	tr|A0A1D5URI1|A0A1D5URI1_WHEAT	39.394	33	19	1	8	40	120	151	0.75	34.3	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 2DChromosome iiChromosome 2D	Triticum aestivum (Wheat).	A0A1D5URI1_WHEAT	[{'ORFNames': ['CAMPLR22A2D_LOCUS3118 {ECO:0000313|EMBL:SPT18506.1}', 'CFC21_030212 {ECO:0000313|EMBL:KAF7016667.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A1D5URI1
FGENESH_gene3	tr|A0A3B6RES3|A0A3B6RES3_WHEAT	33.333	36	23	1	5	40	245	279	0.75	34.3	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 7AChromosome 7A	Triticum aestivum (Wheat).	A0A3B6RES3_WHEAT	[{'ORFNames': ['CFC21_097740 {ECO:0000313|EMBL:KAF7095620.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A3B6RES3
FGENESH_gene3	tr|A0A3B6LHL8|A0A3B6LHL8_WHEAT	45.455	33	17	1	6	38	97	128	0.75	33.5	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 5BChromosome 5B	Triticum aestivum (Wheat).	A0A3B6LHL8_WHEAT	[{'ORFNames': ['CFC21_070382 {ECO:0000313|EMBL:KAF7063919.1}']}]	['Metal-binding', 'Reference proteome', 'Transferase', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};']	A0A3B6LHL8
FGENESH_gene3	tr|A0A3B6GUI0|A0A3B6GUI0_WHEAT	50.000	26	12	1	14	39	298	322	0.76	34.7	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 3DChromosome 3D	Triticum aestivum (Wheat).	A0A3B6GUI0_WHEAT	[{'ORFNames': ['CFC21_046955 {ECO:0000313|EMBL:KAF7036230.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]	A0A3B6GUI0
FGENESH_gene3	tr|A0A3B6TPT4|A0A3B6TPT4_WHEAT	33.333	54	32	2	6	59	217	266	0.78	34.3	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 7DChromosome 7D	Triticum aestivum (Wheat).	A0A3B6TPT4_WHEAT	[{'ORFNames': ['CFC21_108899 {ECO:0000313|EMBL:KAF7108409.1}', 'CFC21_108901 {ECO:0000313|EMBL:KAF7108411.1}']}]	['Metal-binding', 'Reference proteome', 'Transferase', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};']	A0A3B6TPT4
FGENESH_gene3	tr|A0A3B6MMA0|A0A3B6MMA0_WHEAT	45.455	33	17	1	6	38	97	128	0.84	33.1	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 5DChromosome 5D	Triticum aestivum (Wheat).	A0A3B6MMA0_WHEAT	[{'ORFNames': ['CFC21_076337 {ECO:0000313|EMBL:KAF7070899.1}']}]	['Metal-binding', 'Reference proteome', 'Transferase', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};']	A0A3B6MMA0
FGENESH_gene3	tr|A0A3B6EE55|A0A3B6EE55_WHEAT	50.000	26	12	1	14	39	307	331	0.87	34.7	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 3AChromosome 3A	Triticum aestivum (Wheat).	A0A3B6EE55_WHEAT	[{'ORFNames': ['CFC21_035052 {ECO:0000313|EMBL:KAF7022246.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]	A0A3B6EE55
FGENESH_gene3	tr|A0A3B6MNK3|A0A3B6MNK3_WHEAT	42.424	33	18	1	6	38	98	129	0.88	33.5	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 5DChromosome 5D	Triticum aestivum (Wheat).	A0A3B6MNK3_WHEAT	[{'ORFNames': ['CFC21_076341 {ECO:0000313|EMBL:KAF7070903.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6MNK3
FGENESH_gene3	tr|A0A3B6GUZ7|A0A3B6GUZ7_WHEAT	50.000	26	12	1	14	39	307	331	0.91	34.3	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 3DChromosome 3D	Triticum aestivum (Wheat).	A0A3B6GUZ7_WHEAT	[{'ORFNames': ['CFC21_046955 {ECO:0000313|EMBL:KAF7036229.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]	A0A3B6GUZ7
FGENESH_gene3	tr|A0A3B6DHB1|A0A3B6DHB1_WHEAT	39.286	28	17	0	12	39	123	150	0.94	33.9	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 2DChromosome 2D	Triticum aestivum (Wheat).	A0A3B6DHB1_WHEAT	[{'ORFNames': ['CFC21_031069 {ECO:0000313|EMBL:KAF7017664.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6DHB1
FGENESH_gene3	tr|A0A3B6RT10|A0A3B6RT10_WHEAT	35.417	48	30	1	14	61	133	179	0.99	33.5	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 7AChromosome 7A	Triticum aestivum (Wheat).	A0A3B6RT10_WHEAT	[{'ORFNames': ['CFC21_100768 {ECO:0000313|EMBL:KAF7099081.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	['PATHWAY: Protein modification. {ECO:0000256|ARBA:ARBA00043952}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.', 'SIMILARITY: Belongs to the RING-type zinc finger family. ATL subfamily. {ECO:0000256|ARBA:ARBA00024209}.']	A0A3B6RT10
FGENESH_gene3	tr|A0A3B6TQT8|A0A3B6TQT8_WHEAT	34.286	35	22	1	6	40	245	278	1.0	33.9	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 7D	Triticum aestivum (Wheat).	A0A3B6TQT8_WHEAT	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A3B6TQT8
FGENESH_gene3	tr|A0A3B6KEC4|A0A3B6KEC4_WHEAT	42.424	33	18	1	6	38	98	129	1.0	33.1	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 5AChromosome 5A	Triticum aestivum (Wheat).	A0A3B6KEC4_WHEAT	[{'ORFNames': ['CFC21_064735 {ECO:0000313|EMBL:KAF7057474.1}']}]	['Coiled coil', 'Metal-binding', 'Reference proteome', 'Transferase', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};']	A0A3B6KEC4
FGENESH_gene3	tr|A0A3B6AZP9|A0A3B6AZP9_WHEAT	39.394	33	19	1	8	40	120	151	1.0	33.9	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 2AChromosome 2A	Triticum aestivum (Wheat).	A0A3B6AZP9_WHEAT	[{'ORFNames': ['CFC21_017488 {ECO:0000313|EMBL:KAF7001934.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A3B6AZP9
FGENESH_gene3	tr|A0A3B6TRE0|A0A3B6TRE0_WHEAT	34.286	35	22	1	6	40	246	279	1.1	33.9	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 7D	Triticum aestivum (Wheat).	A0A3B6TRE0_WHEAT	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A3B6TRE0
FGENESH_gene3	tr|A0A3B6TXG1|A0A3B6TXG1_WHEAT	48.276	29	12	2	13	40	161	187	1.1	33.9	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 7DChromosome 7D	Triticum aestivum (Wheat).	A0A3B6TXG1_WHEAT	[{'ORFNames': ['CFC21_111055 {ECO:0000313|EMBL:KAF7111000.1}']}]	['Membrane', 'Metal-binding {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A3B6TXG1
FGENESH_gene3	tr|A0A3B5ZQ69|A0A3B5ZQ69_WHEAT	38.000	50	24	3	6	55	100	142	1.1	32.7	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 1DChromosome 1D	Triticum aestivum (Wheat).	A0A3B5ZQ69_WHEAT	[{'ORFNames': ['CFC21_010674 {ECO:0000313|EMBL:KAF6993842.1}']}]	['Metal-binding', 'Reference proteome', 'Transferase', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};']	A0A3B5ZQ69
FGENESH_gene3	tr|A0A3B6TPA2|A0A3B6TPA2_WHEAT	40.625	32	18	1	14	45	101	131	1.1	33.1	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 7D	Triticum aestivum (Wheat).	A0A3B6TPA2_WHEAT	[]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	['PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.', 'SIMILARITY: Belongs to the RING-type zinc finger family. ATL subfamily. {ECO:0000256|ARBA:ARBA00024209}.']	A0A3B6TPA2
FGENESH_gene3	tr|A0A3B5ZXL3|A0A3B5ZXL3_WHEAT	36.170	47	26	2	1	47	223	265	1.2	33.9	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 1DChromosome 1D	Triticum aestivum (Wheat).	A0A3B5ZXL3_WHEAT	[{'ORFNames': ['CFC21_012288 {ECO:0000313|EMBL:KAF6995860.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B5ZXL3
FGENESH_gene3	tr|A0A3B6CD08|A0A3B6CD08_WHEAT	39.286	28	17	0	12	39	120	147	1.2	33.5	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 2BChromosome 2B	Triticum aestivum (Wheat).	A0A3B6CD08_WHEAT	[{'ORFNames': ['CFC21_024743 {ECO:0000313|EMBL:KAF7010321.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6CD08
FGENESH_gene3	tr|A0A3B6SC05|A0A3B6SC05_WHEAT	40.625	32	18	1	14	45	101	131	1.2	33.1	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 7BChromosome 7B	Triticum aestivum (Wheat).	A0A3B6SC05_WHEAT	[{'ORFNames': ['CFC21_102158 {ECO:0000313|EMBL:KAF7100675.1}', 'CFC21_102159 {ECO:0000313|EMBL:KAF7100676.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	['PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.', 'SIMILARITY: Belongs to the RING-type zinc finger family. ATL subfamily. {ECO:0000256|ARBA:ARBA00024209}.']	A0A3B6SC05
FGENESH_gene3	tr|A0A3B5Y2M7|A0A3B5Y2M7_WHEAT	36.170	47	26	2	1	47	224	266	1.2	33.9	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 1A	Triticum aestivum (Wheat).	A0A3B5Y2M7_WHEAT	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B5Y2M7
FGENESH_gene3	tr|A0A3B6JNZ2|A0A3B6JNZ2_WHEAT	48.148	27	13	1	14	40	128	153	1.2	33.9	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 4D	Triticum aestivum (Wheat).	A0A3B6JNZ2_WHEAT	[]	['Membrane', 'Metal-binding {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A3B6JNZ2
FGENESH_gene3	tr|A0A3B6C7I9|A0A3B6C7I9_WHEAT	39.394	33	19	1	8	40	120	151	1.2	33.9	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 2BChromosome 2B	Triticum aestivum (Wheat).	A0A3B6C7I9_WHEAT	[{'ORFNames': ['CFC21_023872 {ECO:0000313|EMBL:KAF7009327.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A3B6C7I9
FGENESH_gene3	tr|A0A3B6B326|A0A3B6B326_WHEAT	37.143	35	21	1	6	40	686	719	1.2	34.3	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 2AChromosome 2A	Triticum aestivum (Wheat).	A0A3B6B326_WHEAT	[{'ORFNames': ['CFC21_018206 {ECO:0000313|EMBL:KAF7002767.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6B326
FGENESH_gene3	tr|A0A3B6I328|A0A3B6I328_WHEAT	44.000	25	14	0	14	38	127	151	1.3	33.1	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 4AChromosome 4A	Triticum aestivum (Wheat).	A0A3B6I328_WHEAT	[{'ORFNames': ['CFC21_055505 {ECO:0000313|EMBL:KAF7046479.1}']}]	['Metal-binding', 'Reference proteome', 'Signal', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6I328
FGENESH_gene3	tr|A0A3B6LHR6|A0A3B6LHR6_WHEAT	42.424	33	18	1	6	38	98	129	1.3	33.1	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 5B	Triticum aestivum (Wheat).	A0A3B6LHR6_WHEAT	[]	['Coiled coil', 'Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6LHR6
FGENESH_gene3	tr|A0A3B6B2C6|A0A3B6B2C6_WHEAT	37.143	35	21	1	6	40	613	646	1.3	34.3	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 2AChromosome 2A	Triticum aestivum (Wheat).	A0A3B6B2C6_WHEAT	[{'ORFNames': ['CFC21_018206 {ECO:0000313|EMBL:KAF7002768.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6B2C6
